,time_frame,ENDPOINT_N_INVOC_API_ts-travel-service:queryInfo,ENDPOINT_N_INVOC_API_ts-travel-service:getRouteByTripId,ENDPOINT_N_INVOC_API_ts-travel-service:getTrainTypeByTripId,ENDPOINT_N_INVOC_API_ts-config-service:retrieve,ENTRYPOINT_AVG_EXTIME_ts-consign-service:findByOrderId,ENTRYPOINT_N_INVOC_API_ts-consign-service:findByOrderId,ENTRYPOINT_AVG_EXTIME_ts-travel-plan-service:getByCheapest,ENTRYPOINT_N_INVOC_API_ts-travel-plan-service:getByCheapest,ENDPOINT_N_INVOC_API_ts-ticketinfo-service:queryForStationId,ENDPOINT_N_INVOC_API_ts-ticketinfo-service:queryForTravel,ENDPOINT_N_INVOC_API_ts-station-service:queryForStationId,ENDPOINT_N_INVOC_API_ts-station-service:queryForNameBatch,ENDPOINT_N_INVOC_API_ts-travel2-service:queryInfo,ENDPOINT_N_INVOC_API_ts-route-service:queryById,ENDPOINT_N_INVOC_API_ts-seat-service:getLeftTicketOfInterval,ENDPOINT_N_INVOC_API_ts-food-service:createFoodOrder,ENTRYPOINT_AVG_EXTIME_ts-order-service:queryOrdersForRefresh,ENTRYPOINT_N_INVOC_API_ts-order-service:queryOrdersForRefresh,ENDPOINT_N_INVOC_API_ts-user-service:getUserByUserId,ENDPOINT_N_INVOC_API_ts-route-plan-service:getCheapestRoutes,ENTRYPOINT_AVG_EXTIME_ts-inside-payment-service:pay,ENTRYPOINT_N_INVOC_API_ts-inside-payment-service:pay,ENDPOINT_N_INVOC_API_ts-travel-service:getTripAllDetailInfo,ENDPOINT_N_INVOC_API_ts-order-other-service:securityInfoCheck,ENTRYPOINT_AVG_EXTIME_ts-preserve-service:preserve,ENTRYPOINT_N_INVOC_API_ts-preserve-service:preserve,ENDPOINT_N_INVOC_API_ts-contacts-service:getContactsByContactsId,ENTRYPOINT_AVG_EXTIME_ts-contacts-service:findContactsByAccountId,ENTRYPOINT_N_INVOC_API_ts-contacts-service:findContactsByAccountId,ENDPOINT_N_INVOC_API_ts-food-map-service:getFoodStoresByStationIds,ENDPOINT_N_INVOC_API_ts-security-service:check,ENTRYPOINT_AVG_EXTIME_ts-consign-service:updateConsign,ENTRYPOINT_N_INVOC_API_ts-consign-service:updateConsign,ENDPOINT_N_INVOC_API_ts-consign-price-service:getPriceByWeightAndRegion,ENDPOINT_N_INVOC_API_ts-basic-service:queryForStationId,ENDPOINT_N_INVOC_API_ts-basic-service:queryForTravel,ENDPOINT_N_INVOC_API_ts-seat-service:create,ENDPOINT_N_INVOC_API_ts-order-service:createNewOrder,ENDPOINT_N_INVOC_API_ts-order-service:getTicketListByDateAndTripId,ENDPOINT_N_INVOC_API_ts-order-service:getOrderById,ENDPOINT_N_INVOC_API_ts-order-service:calculateSoldTicket,ENDPOINT_N_INVOC_API_ts-train-service:retrieve,ENDPOINT_N_INVOC_API_ts-price-service:query,ENTRYPOINT_AVG_EXTIME_ts-food-service:getAllFood,ENTRYPOINT_N_INVOC_API_ts-food-service:getAllFood,ENDPOINT_N_INVOC_API_ts-food-map-service:getTrainFoodOfTrip,ENTRYPOINT_AVG_EXTIME_ts-cancel-service:cancelTicket,ENTRYPOINT_N_INVOC_API_ts-cancel-service:cancelTicket,ENTRYPOINT_AVG_EXTIME_ts-auth-service:getToken,ENTRYPOINT_N_INVOC_API_ts-auth-service:getToken,ENDPOINT_N_INVOC_API_ts-order-service:securityInfoCheck,ENTRYPOINT_AVG_EXTIME_ts-assurance-service:getAllAssuranceType,ENTRYPOINT_N_INVOC_API_ts-assurance-service:getAllAssuranceType,ENTRYPOINT_AVG_EXTIME_ts-travel-service:queryInfo,ENTRYPOINT_N_INVOC_API_ts-travel-service:queryInfo,ENTRYPOINT_AVG_EXTIME_ts-order-service:POST,ENTRYPOINT_N_INVOC_API_ts-order-service:POST,ENDPOINT_N_INVOC_API_ts-order-service:GET
7957,13668,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,14.0,2.0,25.0,1.0,1.0,17.0,6.0,1.0,3846943.0,3846943.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,9.0,0.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7958,13669,3.0,6.0,6.0,6.0,0.0,0.0,127646.0,127646.0,13.0,3.0,24.0,1.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,5441.0,5441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,116906.0,116906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7959,13670,1.0,5.0,2.0,2.0,0.0,0.0,44760.0,44760.0,22.0,1.0,29.0,0.0,3.0,33.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,4.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158572.0,158572.0,0.0,0.0,0.0
7960,13671,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,11.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7961,13672,1.0,9.0,6.0,5.0,0.0,0.0,572870.0,572870.0,12.0,1.0,18.0,4.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,616436.0,616436.0,0.0,2795.0,2795.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,5.0,0.0,0.0,8.0,1.0,17176.0,17176.0,1.0,0.0,0.0,0.0,0.0,1.0,2542.0,2542.0,0.0,0.0,0.0,0.0,0.0
7962,13673,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,12.0,2.0,18.0,1.0,0.0,11.0,5.0,1.0,3722664.0,3722664.0,1.0,0.0,3845.0,3845.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,5.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7963,13674,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,13675,1.0,3.0,4.0,3.0,0.0,0.0,200815.0,200815.0,10.0,2.0,18.0,0.0,0.0,11.0,3.0,1.0,3860789.0,3860789.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,113786.0,113786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7965,13676,1.0,10.0,4.0,5.0,0.0,0.0,206472.0,206472.0,14.0,2.0,22.0,2.0,2.0,27.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,13677,1.0,7.0,9.0,7.0,0.0,0.0,510187.0,510187.0,18.0,1.0,24.0,2.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,7.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,114801.0,114801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7967,13678,3.0,8.0,7.0,8.0,0.0,0.0,144797.0,144797.0,20.0,2.0,30.0,1.0,1.0,32.0,6.0,1.0,4089379.0,4089379.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,7.0,0.0,2.0,11.0,2.0,17788.0,17788.0,1.0,0.0,0.0,0.0,0.0,0.0,1545.0,1545.0,0.0,0.0,0.0,0.0,0.0
7968,13679,1.0,10.0,8.0,8.0,0.0,0.0,513029.0,513029.0,26.0,4.0,39.0,2.0,2.0,24.0,9.0,0.0,0.0,0.0,0.0,1.0,4701.0,4701.0,0.0,0.0,830901.0,830901.0,0.0,2122.0,2122.0,1.0,1.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,9.0,1.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,114799.0,114799.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7969,13680,2.0,12.0,7.0,7.0,0.0,0.0,352299.5,352299.5,24.0,3.0,40.0,2.0,1.0,39.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,984373.0,984373.0,1.0,2421.0,2421.0,1.0,1.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,7.0,0.0,3.0,14.0,4.0,17059.0,17059.0,1.0,0.0,0.0,0.0,0.0,1.0,1445.0,1445.0,126830.5,126830.5,0.0,0.0,0.0
7970,13681,1.0,13.0,12.0,12.0,0.0,0.0,613695.0,613695.0,38.0,6.0,56.0,2.0,2.0,40.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,0.0,0.0,11.0,0.0,4.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1470.0,270738.0,270738.0,0.0,0.0,0.0
7971,13682,0.0,16.0,12.0,11.0,0.0,0.0,0.0,0.0,24.0,3.0,45.0,2.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049842.0,1049842.0,0.0,1964.0,1964.0,1.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,14.0,0.0,6.0,21.0,6.0,17255.0,17255.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7972,13683,0.0,16.0,10.0,11.0,0.0,0.0,0.0,0.0,30.0,4.0,47.0,2.0,1.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,1.0,0.0,12.0,0.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,123789.0,123789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7973,13684,2.0,8.0,5.0,5.0,0.0,0.0,242270.0,242270.0,11.0,1.0,14.0,1.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7974,13685,0.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,13.0,1.0,19.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7975,13686,0.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,26.0,1.0,32.0,6.0,2.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,4040.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,1.0,7.0,2.0,0.0,13.0,1.0,0.0,0.0,0.0,6475.0,6475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7976,13687,1.0,3.0,5.0,5.0,0.0,0.0,714748.0,714748.0,6.0,1.0,12.0,0.0,0.0,5.0,2.0,1.0,3974751.0,3974751.0,1.0,1.0,13675.0,13675.0,0.0,0.0,837674.0,837674.0,0.0,2498.0,2498.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.0,1.0,7.0,1.0,16595.0,16595.0,1.0,0.0,0.0,0.0,0.0,0.0,1696.0,1696.0,0.0,0.0,0.0,0.0,0.0
7977,13689,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,13.0,3.0,27.0,1.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,1.0,5.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,114335.0,114335.0,0.0,0.0,0.0,15249.0,15249.0,0.0,0.0,0.0
7978,13688,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130065.0,130065.0,0.0,0.0,0.0
7979,13690,1.0,3.0,3.0,2.0,0.0,0.0,50308.0,50308.0,8.0,2.0,16.0,0.0,0.0,7.0,3.0,1.0,3665881.0,3665881.0,1.0,1.0,4565.0,4565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,4.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7980,13691,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647006.0,647006.0,0.0,2074.0,2074.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15373.0,15373.0,1.0,0.0,0.0,0.0,0.0,0.0,1908.0,1908.0,0.0,0.0,0.0,0.0,0.0
7981,13692,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,1.0,0.0,7.0,2.0,1.0,3724347.0,3724347.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112055.0,112055.0,0.0,0.0,0.0
7982,13693,1.0,6.0,5.0,4.0,0.0,0.0,52578.0,52578.0,14.0,1.0,21.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7983,13694,2.0,5.0,3.0,4.0,0.0,0.0,290686.0,290686.0,16.0,2.0,26.0,0.0,2.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,6149.0,6149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,4.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,4523.0,4523.0,0.0,0.0,0.0,0.0,0.0,24353.0,24353.0,0.0,0.0,0.0
7984,13695,1.0,4.0,5.0,4.0,0.0,0.0,512980.0,512980.0,10.0,3.0,23.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,5.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7985,13696,0.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,17.0,0.0,0.0,10.0,4.0,1.0,3653295.0,3653295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,5.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,116852.0,116852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7986,13697,2.0,7.0,4.0,4.0,0.0,0.0,42584.0,42584.0,24.0,1.0,28.0,1.0,4.0,37.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,116351.0,116351.0,0.0,0.0,0.0,22432.0,22432.0,0.0,0.0,0.0
7987,13698,1.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,20.0,3.0,1.0,24.0,4.0,1.0,4107295.0,4107295.0,1.0,0.0,0.0,0.0,0.0,0.0,621648.0,621648.0,0.0,2823.0,2823.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,18383.0,18383.0,1.0,0.0,0.0,0.0,0.0,1.0,1663.0,1663.0,102333.0,102333.0,0.0,0.0,0.0
7988,13699,0.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,17.0,2.0,25.0,3.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,8.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,13700,1.0,3.0,2.0,2.0,0.0,0.0,218561.0,218561.0,6.0,1.0,12.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,3821.0,3821.0,0.0,0.0,777480.0,777480.0,0.0,2095.0,2095.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,17499.0,17499.0,1.0,0.0,0.0,113776.0,113776.0,1.0,1833.0,1833.0,0.0,0.0,0.0,0.0,0.0
7990,13701,1.0,5.0,3.0,2.0,0.0,0.0,220866.0,220866.0,13.0,2.0,19.0,1.0,1.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,4.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7991,13702,1.0,6.0,6.0,6.0,0.0,0.0,764262.0,764262.0,14.0,2.0,26.0,0.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,6.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7992,13703,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,12.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,4.0,0.0,1.0,7.0,1.0,18155.0,18155.0,1.0,0.0,0.0,0.0,0.0,0.0,1936.0,1936.0,0.0,0.0,0.0,0.0,0.0
7993,13704,2.0,4.0,2.0,3.0,0.0,0.0,310533.3333333333,310533.3333333333,10.0,3.0,24.0,0.0,1.0,23.0,2.0,1.0,4189478.0,4189478.0,1.0,2.0,0.0,0.0,0.0,0.0,833310.0,833310.0,0.0,3159.0,3159.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,125618.0,125618.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7994,13705,2.0,2.0,0.0,0.0,0.0,0.0,50910.0,50910.0,8.0,1.0,14.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7995,13706,0.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,18.0,2.0,26.0,4.0,3.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,4305.0,4305.0,1.0,1.0,725812.0,725812.0,1.0,1969.0,1969.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,1.0,7.0,1.0,3.0,10.0,2.0,16843.0,16843.0,1.0,0.0,0.0,0.0,0.0,1.0,1639.0,1639.0,0.0,0.0,0.0,0.0,0.0
7996,13707,1.0,7.0,6.0,6.0,2428.0,2428.0,36976.0,36976.0,20.0,1.0,25.0,1.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,13713.0,13713.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9472.0,9472.0,1.0,19.0,1.0,0.0,0.0,8.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7997,13708,1.0,10.0,4.0,4.0,0.0,0.0,208357.0,208357.0,20.0,3.0,33.0,1.0,1.0,29.0,7.0,1.0,3859070.0,3859070.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,2.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150707.0,150707.0,0.0,0.0,0.0
7998,13709,2.0,7.0,10.0,10.0,0.0,0.0,45988.5,45988.5,21.0,0.0,20.0,3.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,13710,3.0,7.0,7.0,7.0,0.0,0.0,203989.0,203989.0,25.0,2.0,34.0,2.0,3.0,40.0,6.0,0.0,0.0,0.0,0.0,3.0,10282.0,10282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,7.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,115581.0,115581.0,0.0,0.0,0.0,13411.0,13411.0,0.0,0.0,0.0
8000,13711,1.0,2.0,4.0,3.0,0.0,0.0,47809.0,47809.0,6.0,2.0,18.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8001,13712,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,14.0,0.0,1.0,11.0,2.0,1.0,3756670.0,3756670.0,1.0,0.0,0.0,0.0,0.0,0.0,600696.0,600696.0,0.0,2586.0,2586.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,0.0,2.0,6.0,1.0,18102.0,18102.0,1.0,0.0,0.0,0.0,0.0,1.0,1874.0,1874.0,0.0,0.0,0.0,0.0,0.0
8002,13713,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,2.0,1.0,12.0,2.0,1.0,3877882.0,3877882.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8003,13714,0.0,4.0,3.0,3.0,3583.0,3583.0,0.0,0.0,7.0,1.0,12.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4828.0,4828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9481.0,9481.0,1.0,7.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8004,13715,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,13716,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,110577.0,110577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
